date,close,close_adjusted
2011-02-09,120.9800,92.3032
2011-02-10,121.0200,92.3337
2011-02-11,121.7800,92.9136
2011-02-14,122.0800,93.1424
2011-02-15,121.6400,92.8067
2011-02-16,122.4200,93.4018
2011-02-17,122.8800,93.7528
2011-02-18,123.0800,93.9054
2011-02-22,120.5600,91.9827
2011-02-23,119.8800,91.4639
2011-02-24,119.7600,91.3723
2011-02-25,121.0600,92.3642
2011-02-28,121.7800,92.9136
2011-03-01,119.7000,91.3266
2011-03-02,120.0400,91.5860
2011-03-03,122.1000,93.1577
2011-03-04,121.2000,92.4710
2011-03-07,120.1400,91.6622
2011-03-08,121.2600,92.5168
2011-03-09,121.1200,92.4100
2011-03-10,118.9000,90.7162
2011-03-11,119.7000,91.3266
2011-03-14,119.0000,90.7925
2011-03-15,117.6800,89.7854
2011-03-16,115.4400,88.0763
2011-03-17,116.8800,89.1750
2011-03-18,117.3800,89.5565
2011-03-21,119.1600,90.9146
2011-03-22,118.7400,90.5941
2011-03-23,119.1200,90.8840
2011-03-24,120.2400,91.7385
2011-03-25,120.0600,92.0114
2011-03-28,119.8000,91.8122
2011-03-29,120.5800,92.4099
2011-03-30,121.4000,93.0383
2011-03-31,121.2400,92.9157
2011-04-01,121.8000,93.3449
2011-04-04,121.8600,93.3909
2011-04-05,121.8600,93.3909
2011-04-06,122.2200,93.6668
2011-04-07,122.0000,93.4982
2011-04-08,121.5400,93.1456
2011-04-11,121.1200,92.8238
2011-04-12,120.2400,92.1493
2011-04-13,120.2800,92.1800
2011-04-14,120.3000,92.1953
2011-04-15,120.7200,92.5172
2011-04-18,119.4000,91.5056
2011-04-19,120.1400,92.0727
2011-04-20,121.7600,93.3142
2011-04-21,122.3000,93.7281
2011-04-25,122.1800,93.6361
2011-04-26,123.2400,94.4485
2011-04-27,124.0400,95.0616
2011-04-28,124.4400,95.3681
2011-04-29,124.8000,95.6440
2011-05-02,124.5200,95.4294
2011-05-03,124.1200,95.1229
2011-05-04,123.2800,94.4791
2011-05-05,122.2000,93.6515
2011-05-06,122.7800,94.0959
2011-05-09,123.2800,94.4791
2011-05-10,124.3000,95.2608
2011-05-11,122.9800,94.2492
2011-05-12,123.6400,94.7550
2011-05-13,122.5600,93.9273
2011-05-16,121.8000,93.3449
2011-05-17,121.7800,93.3296
2011-05-18,122.9200,94.2032
2011-05-19,123.0800,94.3259
2011-05-20,122.2600,93.6974
2011-05-23,120.8000,92.5785
2011-05-24,120.7000,92.5019
2011-05-25,121.1000,92.8084
2011-05-26,121.5800,93.1763
2011-05-27,122.1200,93.5901
2011-05-31,123.3400,94.5251
2011-06-01,120.6000,92.4252
2011-06-02,120.4600,92.3179
2011-06-03,119.3000,91.4289
2011-06-06,118.0400,90.4633
2011-06-07,117.8800,90.3407
2011-06-08,117.4000,89.9728
2011-06-09,118.3000,90.6625
2011-06-10,116.6400,89.3904
2011-06-13,116.7200,89.4517
2011-06-14,118.2200,90.6012
2011-06-15,116.1600,89.0225
2011-06-16,116.3800,89.1911
2011-06-17,116.7000,89.4363
2011-06-20,117.3600,89.9422
2011-06-21,118.9600,91.1684
2011-06-22,118.2600,90.6319
2011-06-23,117.8600,90.3254
2011-06-24,116.0000,89.3319
2011-06-27,116.9800,90.0866
2011-06-28,118.4800,91.2418
2011-06-29,119.5400,92.0581
2011-06-30,120.6800,92.9360
2011-07-01,122.5000,94.3376
2011-07-05,122.3000,94.1836
2011-07-06,122.4800,94.3222
2011-07-07,123.8200,95.3541
2011-07-08,122.9800,94.7072
2011-07-11,120.7000,92.9514
2011-07-12,120.1600,92.5356
2011-07-13,120.5800,92.8590
2011-07-14,119.8000,92.2583
2011-07-15,120.4600,92.7666
2011-07-18,119.4400,91.9811
2011-07-19,121.3800,93.4751
2011-07-20,121.3800,93.4751
2011-07-21,123.0000,94.7226
2011-07-22,123.1000,94.7997
2011-07-25,122.4000,94.2606
2011-07-26,121.8800,93.8601
2011-07-27,119.4600,91.9965
2011-07-28,119.1200,91.7346
2011-07-29,118.2000,91.0262
2011-08-01,117.7800,90.7027
2011-08-02,114.8400,88.4386
2011-08-03,115.4200,88.8853
2011-08-04,110.0200,84.7267
2011-08-05,109.7800,84.5419
2011-08-08,102.7400,79.1204
2011-08-09,107.3400,82.6628
2011-08-10,102.6800,79.0742
2011-08-11,107.1800,82.5396
2011-08-12,108.0400,83.2019
2011-08-15,110.2600,84.9116
2011-08-16,109.3200,84.1876
2011-08-17,109.4400,84.2800
2011-08-18,104.9000,80.7838
2011-08-19,102.9000,79.2436
2011-08-22,102.9800,79.3052
2011-08-23,106.5400,82.0467
2011-08-24,108.0000,83.1711
2011-08-25,106.3800,81.9235
2011-08-26,107.7800,83.0017
2011-08-29,110.9200,85.4198
2011-08-30,111.1200,85.5738
2011-08-31,111.6800,86.0051
2011-09-01,110.6000,85.1734
2011-09-02,107.7400,82.9709
2011-09-06,107.0000,82.4010
2011-09-07,110.0200,84.7267
2011-09-08,108.8600,83.8334
2011-09-09,106.0000,81.6309
2011-09-12,106.7600,82.2162
2011-09-13,107.6400,82.8939
2011-09-14,109.1600,84.0644
2011-09-15,111.0400,85.5122
2011-09-16,111.7000,86.0205
2011-09-19,110.6600,85.2196
2011-09-20,110.4800,85.0810
2011-09-21,107.1400,82.5088
2011-09-22,103.7800,79.9213
2011-09-23,103.6800,80.2930
2011-09-26,106.2000,82.2446
2011-09-27,107.4200,83.1894
2011-09-28,105.2800,81.5321
2011-09-29,106.0400,82.1206
2011-09-30,103.5200,80.1691
2011-10-03,100.3400,77.7064
2011-10-04,102.5400,79.4101
2011-10-05,104.5800,80.9900
2011-10-06,106.6000,82.5543
2011-10-07,105.7800,81.9193
2011-10-10,109.3600,84.6917
2011-10-11,109.3200,84.6608
2011-10-12,110.3200,85.4352
2011-10-13,110.1600,85.3113
2011-10-14,111.9800,86.7208
2011-10-17,109.8800,85.0945
2011-10-18,112.0800,86.7982
2011-10-19,110.6800,85.7140
2011-10-20,111.1800,86.1012
2011-10-21,113.3200,87.7585
2011-10-24,114.7600,88.8737
2011-10-25,112.5400,87.1544
2011-10-26,113.6200,87.9908
2011-10-27,117.5400,91.0266
2011-10-28,117.6600,91.1195
2011-10-31,114.6400,88.7808
2011-11-01,111.6000,86.4265
2011-11-02,113.3600,87.7895
2011-11-03,115.4600,89.4158
2011-11-04,114.8000,88.9047
2011-11-07,115.4600,89.4158
2011-11-08,116.8400,90.4845
2011-11-09,112.6200,87.2164
2011-11-10,113.6400,88.0063
2011-11-11,115.8600,89.7256
2011-11-14,114.7400,88.8582
2011-11-15,115.3400,89.3229
2011-11-16,113.4800,87.8824
2011-11-17,111.6600,86.4730
2011-11-18,111.5000,86.3490
2011-11-21,109.5000,84.8002
2011-11-22,108.9200,84.3510
2011-11-23,106.6200,82.5698
2011-11-25,106.3000,82.3220
2011-11-28,109.4800,84.7847
2011-11-29,109.8000,85.0325
2011-11-30,114.3000,88.5174
2011-12-01,114.2200,88.4555
2011-12-02,114.1600,88.4091
2011-12-05,115.4000,89.3694
2011-12-06,115.5000,89.4468
2011-12-07,115.8800,89.7411
2011-12-08,113.3800,87.8050
2011-12-09,115.3000,89.2919
2011-12-12,113.6400,88.0063
2011-12-13,112.5600,87.1699
2011-12-14,111.3000,86.1942
2011-12-15,111.7200,86.5194
2011-12-16,111.8000,86.5814
2011-12-19,110.6600,85.6985
2011-12-20,113.9600,88.2542
2011-12-21,114.3000,88.5174
2011-12-22,115.3800,89.3538
2011-12-23,115.6000,90.0597
2011-12-27,115.7200,90.1531
2011-12-28,114.3000,89.0469
2011-12-29,115.3400,89.8571
2011-12-30,114.9000,89.5143
2012-01-03,116.6000,90.8387
2012-01-04,116.8000,90.9945
2012-01-05,117.1800,91.2906
2012-01-06,116.9400,91.1036
2012-01-09,117.1200,91.2439
2012-01-10,118.1200,92.0229
2012-01-11,118.2400,92.1164
2012-01-12,118.5000,92.3190
2012-01-13,118.0000,91.9294
2012-01-17,118.3200,92.1787
2012-01-18,119.6400,93.2071
2012-01-19,120.2800,93.7057
2012-01-20,120.2800,93.7057
2012-01-23,120.4000,93.7992
2012-01-24,120.2200,93.6589
2012-01-25,121.2800,94.4848
2012-01-26,120.6600,94.0017
2012-01-27,120.5000,93.8771
2012-01-30,120.1000,93.5655
2012-01-31,120.0400,93.5187
2012-02-01,121.1800,94.4068
2012-02-02,121.4200,94.5938
2012-02-03,123.1400,95.9338
2012-02-06,122.9600,95.7936
2012-02-07,123.3400,96.0896
2012-02-08,123.6000,96.2922
2012-02-09,123.7400,96.4013
2012-02-10,122.9000,95.7468
2012-02-13,123.8400,96.4791
2012-02-14,123.6600,96.3389
2012-02-15,123.1200,95.9183
2012-02-16,124.4600,96.9622
2012-02-17,124.7600,97.1959
2012-02-21,124.8400,97.2582
2012-02-22,124.4200,96.9310
2012-02-23,125.0200,97.3985
2012-02-24,125.2000,97.5387
2012-02-27,125.4200,97.7101
2012-02-28,125.8600,98.0529
2012-02-29,125.1800,97.5231
2012-03-01,126.0000,98.1619
2012-03-02,125.6600,97.8971
2012-03-05,125.1200,97.4764
2012-03-06,123.1600,95.9494
2012-03-07,124.1400,96.7128
2012-03-08,125.3400,97.6477
2012-03-09,125.8200,98.0217
2012-03-12,125.8800,98.0685
2012-03-13,128.1400,99.8291
2012-03-14,128.0400,99.7512
2012-03-15,128.7000,100.2654
2012-03-16,128.8800,100.4056
2012-03-19,129.4200,100.8263
2012-03-20,129.0600,100.5459
2012-03-21,128.8600,100.3900
2012-03-22,127.8600,99.6110
2012-03-23,128.3600,100.0005
2012-03-26,129.5200,101.3543
2012-03-27,129.1600,101.0726
2012-03-28,128.5400,100.5874
2012-03-29,128.3200,100.4153
2012-03-30,128.7400,100.7439
2012-04-02,129.7800,101.5578
2012-04-03,129.2800,101.1665
2012-04-04,127.9200,100.1022
2012-04-05,127.8800,100.0710
2012-04-09,126.4600,98.9598
2012-04-10,124.2600,97.2382
2012-04-11,125.2800,98.0364
2012-04-12,127.0000,99.3823
2012-04-13,125.4800,98.1929
2012-04-16,125.3400,98.0833
2012-04-17,127.2600,99.5858
2012-04-18,126.8200,99.2415
2012-04-19,126.0000,98.5998
2012-04-20,126.2000,98.7563
2012-04-23,125.1200,97.9112
2012-04-24,125.5800,98.2711
2012-04-25,127.3400,99.6484
2012-04-26,128.2200,100.3370
2012-04-27,128.4800,100.5405
2012-04-30,127.9200,100.1022
2012-05-01,128.7600,100.7596
2012-05-02,128.3600,100.4465
2012-05-03,127.4200,99.7110
2012-05-04,125.3400,98.0833
2012-05-07,125.4400,98.1616
2012-05-08,124.9000,97.7390
2012-05-09,124.2000,97.1912
2012-05-10,124.4200,97.3634
2012-05-11,124.0200,97.0504
2012-05-14,122.7000,96.0174
2012-05-15,122.0200,95.4853
2012-05-16,121.5000,95.0783
2012-05-17,119.6600,93.6385
2012-05-18,118.7200,92.9029
2012-05-21,120.7200,94.4680
2012-05-22,120.9800,94.6714
2012-05-23,120.9800,94.6714
2012-05-24,121.2000,94.8436
2012-05-25,120.9200,94.6245
2012-05-29,122.3000,95.7044
2012-05-30,120.5400,94.3271
2012-05-31,120.2400,94.0924
2012-06-01,117.3000,91.7917
2012-06-04,117.2600,91.7604
2012-06-05,117.9400,92.2925
2012-06-06,120.7600,94.4993
2012-06-07,120.7400,94.4836
2012-06-08,121.7400,95.2661
2012-06-11,120.2600,94.1080
2012-06-12,121.6600,95.2036
2012-06-13,120.8600,94.5775
2012-06-14,122.2000,95.6261
2012-06-15,123.2800,96.4713
2012-06-18,123.5400,96.6747
2012-06-19,124.8000,97.6607
2012-06-20,124.6000,97.5042
2012-06-21,121.8600,95.3601
2012-06-22,122.7400,96.0487
2012-06-25,120.1600,94.5226
2012-06-26,120.7400,94.9789
2012-06-27,121.8200,95.8284
2012-06-28,121.5400,95.6082
2012-06-29,124.5600,97.9838
2012-07-02,124.9000,98.2513
2012-07-03,125.7200,98.8963
2012-07-05,125.1800,98.4716
2012-07-06,124.0200,97.5591
2012-07-09,123.8600,97.4332
2012-07-10,122.7200,96.5365
2012-07-11,122.7400,96.5521
2012-07-12,122.1000,96.0487
2012-07-13,124.1800,97.6849
2012-07-16,123.9000,97.4647
2012-07-17,124.7800,98.1569
2012-07-18,125.6800,98.8649
2012-07-19,126.0000,99.1166
2012-07-20,124.8400,98.2041
2012-07-23,123.6000,97.2287
2012-07-24,122.6200,96.4578
2012-07-25,122.5400,96.3948
2012-07-26,124.5400,97.9681
2012-07-27,126.9400,99.8560
2012-07-30,126.8800,99.8088
2012-07-31,126.0600,99.1638
2012-08-01,125.9200,99.0537
2012-08-02,125.0400,98.3614
2012-08-03,127.4800,100.2809
2012-08-06,127.8200,100.5483
2012-08-07,128.4000,101.0045
2012-08-08,128.5400,101.1146
2012-08-09,128.6800,101.2248
2012-08-10,128.8800,101.3821
2012-08-13,128.7800,101.3034
2012-08-14,128.8400,101.3507
2012-08-15,128.9800,101.4608
2012-08-16,129.8600,102.1530
2012-08-17,130.1600,102.3890
2012-08-20,130.1200,102.3576
2012-08-21,129.7200,102.0429
2012-08-22,129.7400,102.0586
2012-08-23,128.7200,101.2563
2012-08-24,129.5200,101.8856
2012-08-27,129.5200,101.8856
2012-08-28,129.4000,101.7912
2012-08-29,129.5200,101.8856
2012-08-30,128.5400,101.1146
2012-08-31,129.2200,101.6496
2012-09-04,128.8800,101.3821
2012-09-05,128.8800,101.3821
2012-09-06,131.5600,103.4903
2012-09-07,132.1000,103.9151
2012-09-10,131.3200,103.3015
2012-09-11,131.6800,103.5847
2012-09-12,132.1000,103.9151
2012-09-13,134.2000,105.5670
2012-09-14,134.7600,106.0076
2012-09-17,134.3600,105.6929
2012-09-18,134.2200,105.5828
2012-09-19,134.3200,105.6615
2012-09-20,134.3000,105.6457
2012-09-21,134.2200,105.5828
2012-09-24,133.3600,105.4452
2012-09-25,132.0000,104.3699
2012-09-26,131.1600,103.7057
2012-09-27,132.4400,104.7178
2012-09-28,131.8400,104.2434
2012-10-01,132.0800,104.4331
2012-10-02,132.2600,104.5754
2012-10-03,132.8000,105.0024
2012-10-04,133.8200,105.8089
2012-10-05,133.7800,105.7773
2012-10-08,133.3800,105.4610
2012-10-09,132.0800,104.4331
2012-10-10,131.1800,103.7215
2012-10-11,131.2600,103.7848
2012-10-12,130.8000,103.4211
2012-10-15,131.9000,104.2908
2012-10-16,133.2400,105.3503
2012-10-17,133.8600,105.8406
2012-10-18,133.5200,105.5717
2012-10-19,131.2400,103.7690
2012-10-22,131.3200,103.8322
2012-10-23,129.4000,102.3141
2012-10-24,129.1200,102.0927
2012-10-25,129.4800,102.3773
2012-10-26,129.3800,102.2983
2012-10-31,129.2600,102.2034
2012-11-01,130.7800,103.4052
2012-11-02,129.6000,102.4722
2012-11-05,129.9000,102.7095
2012-11-06,130.8600,103.4685
2012-11-07,128.0000,101.2071
2012-11-08,126.3000,99.8630
2012-11-09,126.4400,99.9737
2012-11-12,126.6200,100.1160
2012-11-13,126.1600,99.7523
2012-11-14,124.6200,98.5346
2012-11-15,124.1400,98.1551
2012-11-16,124.7800,98.6612
2012-11-19,127.3200,100.6695
2012-11-20,127.4600,100.7802
2012-11-21,127.7400,101.0016
2012-11-23,129.3600,102.2825
2012-11-26,129.2000,102.1560
2012-11-27,128.5800,101.6658
2012-11-28,129.5400,102.4248
2012-11-29,130.1200,102.8834
2012-11-30,130.0000,102.7885
2012-12-03,129.5400,102.4248
2012-12-04,129.3000,102.2351
2012-12-05,129.5800,102.4564
2012-12-06,129.9800,102.7727
2012-12-07,130.3800,103.0890
2012-12-10,130.4600,103.1522
2012-12-11,131.3000,103.8164
2012-12-12,131.4000,103.8955
2012-12-13,130.6000,103.2629
2012-12-14,130.1800,102.9308
2012-12-17,131.7400,104.1643
2012-12-18,133.0800,105.2238
2012-12-19,132.1000,104.4490
2012-12-20,132.9200,105.0973
2012-12-21,131.6800,104.1169
2012-12-24,130.3600,103.8143
2012-12-26,129.7400,103.3205
2012-12-27,129.6200,103.2249
2012-12-28,128.1800,102.0781
2012-12-31,130.3800,103.8302
2013-01-02,133.6000,106.3945
2013-01-03,133.4800,106.2989
2013-01-04,134.0400,106.7449
2013-01-07,133.6800,106.4581
2013-01-08,133.2800,106.1396
2013-01-09,133.6800,106.4581
2013-01-10,134.6600,107.2386
2013-01-11,134.7200,107.2864
2013-01-14,134.6000,107.1908
2013-01-15,134.6600,107.2386
2013-01-16,134.6600,107.2386
2013-01-17,135.5000,107.9076
2013-01-18,135.8800,108.2102
2013-01-22,136.5400,108.7358
2013-01-23,136.7400,108.8950
2013-01-24,136.8200,108.9588
2013-01-25,137.5800,109.5640
2013-01-28,137.4200,109.4366
2013-01-29,137.9800,109.8825
2013-01-30,137.4400,109.4525
2013-01-31,137.1200,109.1977
2013-02-01,138.4400,110.2489
2013-02-04,136.9200,109.0384
2013-02-05,138.3200,110.1533
2013-02-06,138.4400,110.2489
2013-02-07,138.2600,110.1055
2013-02-08,139.0200,110.7107
2013-02-11,138.9600,110.6630
2013-02-12,139.1800,110.8382
2013-02-13,139.3000,110.9338
2013-02-14,139.5000,111.0930
2013-02-15,139.3200,110.9497
2013-02-19,140.2800,111.7142
2013-02-20,138.5400,110.3285
2013-02-21,137.8800,109.8029
2013-02-22,139.0800,110.7586
2013-02-25,136.4600,108.6721
2013-02-26,137.3800,109.4047
2013-02-27,139.1000,110.7745
2013-02-28,138.9400,110.6470
2013-03-01,139.3000,110.9338
2013-03-04,140.0800,111.5549
2013-03-05,141.2800,112.5105
2013-03-06,141.5400,112.7176
2013-03-07,141.8000,112.9247
2013-03-08,142.3600,113.3706
2013-03-11,142.8800,113.7847
2013-03-12,142.5600,113.5299
2013-03-13,142.7600,113.6892
2013-03-14,143.5200,114.2944
2013-03-15,143.3200,114.1352
2013-03-18,142.5400,113.5140
2013-03-19,142.2000,113.2432
2013-03-20,143.1800,114.0236
2013-03-21,142.0200,113.0999
2013-03-22,142.3800,113.9240
2013-03-25,141.9800,113.6039
2013-03-26,143.0400,114.4521
2013-03-27,142.9600,114.3881
2013-03-28,143.2800,114.6441
2013-04-01,142.8800,114.3241
2013-04-02,143.5800,114.8842
2013-04-03,142.1400,113.7320
2013-04-04,142.7000,114.1801
2013-04-05,142.1400,113.7320
2013-04-08,143.0200,114.4361
2013-04-09,143.5400,114.8522
2013-04-10,145.3000,116.2604
2013-04-11,145.7800,116.6445
2013-04-12,145.4600,116.3884
2013-04-15,142.1400,113.7320
2013-04-16,144.1400,115.3323
2013-04-17,142.0200,113.6360
2013-04-18,140.8600,112.7078
2013-04-19,142.3600,113.9080
2013-04-22,143.0000,114.4201
2013-04-23,144.5200,115.6363
2013-04-24,144.5600,115.6683
2013-04-25,145.2000,116.1804
2013-04-26,144.8800,115.9244
2013-04-29,145.8200,116.6765
2013-04-30,146.2800,117.0445
2013-05-01,144.9600,115.9884
2013-05-02,146.2600,117.0286
2013-05-03,147.6400,118.1328
2013-05-06,148.1000,118.5008
2013-05-07,148.8600,119.1089
2013-05-08,149.6400,119.7330
2013-05-09,149.2000,119.3810
2013-05-10,149.7200,119.7970
2013-05-13,149.7000,119.7810
2013-05-14,151.2800,121.0452
2013-05-15,152.1400,121.7334
2013-05-16,151.4400,121.1733
2013-05-17,152.8800,122.3255
2013-05-20,152.8800,122.3255
2013-05-21,153.0800,122.4855
2013-05-22,152.0600,121.6694
2013-05-23,151.5200,121.2373
2013-05-24,151.3200,121.0773
2013-05-28,152.4000,121.9414
2013-05-29,151.2400,121.0133
2013-05-30,151.9000,121.5413
2013-05-31,149.6800,119.7650
2013-06-03,150.4600,120.3891
2013-06-04,150.0000,120.0211
2013-06-05,147.7000,118.1807
2013-06-06,148.8600,119.1089
2013-06-07,150.9400,120.7732
2013-06-10,150.8800,120.7252
2013-06-11,149.3400,119.4930
2013-06-12,148.1800,118.5648
2013-06-13,150.3200,120.2771
2013-06-14,149.4000,119.5410
2013-06-17,150.6000,120.5012
2013-06-18,151.7600,121.4293
2013-06-19,149.7400,119.8130
2013-06-20,145.9400,116.7725
2013-06-21,146.4000,117.1406
2013-06-24,143.8200,115.6592
2013-06-25,145.2600,116.8173
2013-06-26,146.6200,117.9110
2013-06-27,147.6000,118.6991
2013-06-28,146.6800,117.9592
2013-07-01,147.7800,118.8438
2013-07-02,147.5600,118.6669
2013-07-03,147.7000,118.7795
2013-07-05,149.3400,120.0984
2013-07-08,150.1200,120.7256
2013-07-09,151.2600,121.6424
2013-07-10,151.3000,121.6746
2013-07-11,153.4400,123.3956
2013-07-12,153.4800,123.4277
2013-07-15,154.0400,123.8781
2013-07-16,153.4600,123.4117
2013-07-17,153.8400,123.7173
2013-07-18,154.7200,124.4249
2013-07-19,155.0000,124.6501
2013-07-22,155.2800,124.8753
2013-07-23,154.9600,124.6180
2013-07-24,154.3800,124.1516
2013-07-25,154.6600,124.3767
2013-07-26,154.8600,124.5375
2013-07-29,154.4000,124.1676
2013-07-30,154.4200,124.1837
2013-07-31,154.4600,124.2159
2013-08-01,156.3400,125.7277
2013-08-02,156.5800,125.9208
2013-08-05,156.4800,125.8403
2013-08-06,155.5400,125.0844
2013-08-07,155.0000,124.6501
2013-08-08,155.5400,125.0844
2013-08-09,155.1000,124.7305
2013-08-12,154.9000,124.5697
2013-08-13,155.5000,125.0522
2013-08-14,154.6200,124.3446
2013-08-15,152.3600,122.5270
2013-08-16,151.9200,122.1732
2013-08-19,150.9600,121.4012
2013-08-20,151.5600,121.8837
2013-08-21,150.7800,121.2564
2013-08-22,152.1000,122.3180
2013-08-23,152.6000,122.7201
2013-08-26,152.1200,122.3340
2013-08-27,149.6200,120.3235
2013-08-28,150.1200,120.7256
2013-08-29,150.3600,120.9187
2013-08-30,149.7000,120.3879
2013-09-03,150.5800,121.0956
2013-09-04,151.8400,122.1089
2013-09-05,151.8000,122.0767
2013-09-06,152.0600,122.2858
2013-09-09,153.5600,123.4921
2013-09-10,154.7200,124.4249
2013-09-11,155.2000,124.8110
2013-09-12,154.8200,124.5054
2013-09-13,155.1400,124.7627
2013-09-16,156.0800,125.5187
2013-09-17,156.7200,126.0334
2013-09-18,158.6000,127.5452
2013-09-19,158.3400,127.3361
2013-09-20,157.1000,126.3390
2013-09-23,155.7400,125.8750
2013-09-24,155.4000,125.6002
2013-09-25,154.9000,125.1962
2013-09-26,155.5200,125.6972
2013-09-27,154.8600,125.1638
2013-09-30,154.0000,124.4687
2013-10-01,155.1800,125.4224
2013-10-02,154.9800,125.2608
2013-10-03,153.6000,124.1454
2013-10-04,154.7200,125.0506
2013-10-07,153.4000,123.9837
2013-10-08,151.6200,122.5451
2013-10-09,151.6200,122.5451
2013-10-10,155.0400,125.3093
2013-10-11,155.9600,126.0529
2013-10-14,156.6400,126.6024
2013-10-15,155.4800,125.6649
2013-10-16,157.6000,127.3784
2013-10-17,158.6800,128.2512
2013-10-18,159.7400,129.1080
2013-10-21,159.8200,129.1726
2013-10-22,160.6800,129.8677
2013-10-23,159.9400,129.2696
2013-10-24,160.4600,129.6899
2013-10-25,161.2000,130.2880
2013-10-28,161.4000,130.4496
2013-10-29,162.3900,131.2498
2013-10-30,161.4800,130.5143
2013-10-31,160.8800,130.0294
2013-11-01,161.3400,130.4011
2013-11-04,162.0700,130.9912
2013-11-05,161.5800,130.5951
2013-11-06,162.3300,131.2013
2013-11-07,160.2500,129.5201
2013-11-08,162.4500,131.2983
2013-11-11,162.4200,131.2741
2013-11-12,162.1300,131.0397
2013-11-13,163.3800,132.0499
2013-11-14,164.2900,132.7855
2013-11-15,165.0000,133.3593
2013-11-18,164.3900,132.8663
2013-11-19,164.0700,132.6077
2013-11-20,163.5500,132.1873
2013-11-21,164.8300,133.2220
2013-11-22,165.6700,133.9008
2013-11-25,165.5700,133.8200
2013-11-26,165.4900,133.7554
2013-11-27,165.9400,134.1190
2013-11-29,165.7000,133.9251
2013-12-02,165.4400,133.7149
2013-12-03,164.8000,133.1977
2013-12-04,164.6100,133.0441
2013-12-05,163.9800,132.5349
2013-12-06,165.8400,134.0382
2013-12-09,166.2200,134.3453
2013-12-10,165.6500,133.8847
2013-12-11,163.7700,132.3651
2013-12-12,163.2300,131.9287
2013-12-13,163.1800,131.8883
2013-12-16,164.2200,132.7289
2013-12-17,163.6400,132.2601
2013-12-18,166.4900,134.5636
2013-12-19,166.3400,134.4423
2013-12-20,167.1800,135.1212
2013-12-23,168.9500,136.5518
2013-12-24,167.6500,136.2382
2013-12-26,168.4300,136.8720
2013-12-27,168.4400,136.8801
2013-12-30,168.3700,136.8233
2013-12-31,169.1500,137.4571
2014-01-02,167.6300,136.2219
2014-01-03,167.4800,136.1001
2014-01-06,167.0600,135.7587
2014-01-07,168.1000,136.6039
2014-01-08,168.1700,136.6608
2014-01-09,168.2700,136.7420
2014-01-10,168.6600,137.0589
2014-01-13,166.5200,135.3199
2014-01-14,168.2500,136.7258
2014-01-15,169.2000,137.4977
2014-01-16,168.9400,137.2864
2014-01-17,168.2100,136.6932
2014-01-21,168.7400,137.1239
2014-01-22,168.8400,137.2052
2014-01-23,167.4800,136.1001
2014-01-24,163.8800,133.1746
2014-01-27,163.0800,132.5244
2014-01-28,164.0900,133.3452
2014-01-29,162.3800,131.9556
2014-01-30,164.2000,133.4346
2014-01-31,163.1800,132.6057
2014-02-03,159.6100,129.7046
2014-02-04,160.6900,130.5822
2014-02-05,160.4200,130.3628
2014-02-06,162.5700,132.1100
2014-02-07,164.6700,133.8165
2014-02-10,164.9300,134.0278
2014-02-11,166.7500,135.5067
2014-02-12,166.9000,135.6286
2014-02-13,167.7200,136.2950
2014-02-14,168.6100,137.0183
2014-02-18,168.8600,137.2215
2014-02-19,167.7000,136.2788
2014-02-20,168.6500,137.0508
2014-02-21,168.5700,136.9858
2014-02-24,169.3700,137.6359
2014-02-25,169.3100,137.5872
2014-02-26,169.3100,137.5872
2014-02-27,170.2500,138.3511
2014-02-28,170.6300,138.6598
2014-03-03,169.4600,137.7090
2014-03-04,171.8800,139.6756
2014-03-05,171.9100,139.7000
2014-03-06,172.4600,140.1470
2014-03-07,172.4200,140.1144
2014-03-10,172.4500,140.1388
2014-03-11,171.5000,139.3668
2014-03-12,171.6200,139.4643
2014-03-13,169.7200,137.9203
2014-03-14,169.2300,137.5222
2014-03-17,170.7500,138.7573
2014-03-18,171.9600,139.7406
2014-03-19,171.0200,138.9768
2014-03-20,171.9900,139.7650
2014-03-21,171.4200,139.3018
2014-03-24,169.9200,138.7133
2014-03-25,170.7500,139.3908
2014-03-26,169.4900,138.3622
2014-03-27,169.1500,138.0846
2014-03-28,169.9000,138.6969
2014-03-31,171.3500,139.8806
2014-04-01,172.5000,140.8194
2014-04-02,173.0900,141.3010
2014-04-03,172.8200,141.0806
2014-04-04,170.7400,139.3826
2014-04-07,168.9000,137.8805
2014-04-08,169.6000,138.4520
2014-04-09,171.4300,139.9459
2014-04-10,167.7700,136.9581
2014-04-11,166.2600,135.7254
2014-04-14,167.6000,136.8193
2014-04-15,168.7600,137.7663
2014-04-16,170.5400,139.2193
2014-04-17,170.7400,139.3826
2014-04-21,171.3700,139.8969
2014-04-22,172.1200,140.5092
2014-04-23,171.7100,140.1745
2014-04-24,172.0900,140.4847
2014-04-25,170.7100,139.3581
2014-04-28,171.2300,139.7826
2014-04-29,172.0500,140.4520
2014-04-30,172.5900,140.8928
2014-05-01,172.6000,140.9010
2014-05-02,172.3200,140.6724
2014-05-05,172.6800,140.9663
2014-05-06,171.1800,139.7418
2014-05-07,172.1900,140.5663
2014-05-08,171.9800,140.3949
2014-05-09,172.2800,140.6398
2014-05-12,173.9100,141.9704
2014-05-13,174.0700,142.1010
2014-05-14,173.2300,141.4153
2014-05-15,171.6700,140.1418
2014-05-16,172.3400,140.6888
